sample_index,wine_type,attr_key,attr_value,quality_raw,quality_class_str,quality_class
1515,red,fixed acidity,6.9,6.0,medium,1
1515,red,volatile acidity,0.84,6.0,medium,1
1515,red,citric acid,0.21,6.0,medium,1
1515,red,residual sugar,4.1,6.0,medium,1
1515,red,chlorides,0.074,6.0,medium,1
1515,red,free sulfur dioxide,16.0,6.0,medium,1
1515,red,total sulfur dioxide,65.0,6.0,medium,1
1515,red,density,0.99842,6.0,medium,1
1515,red,pH,3.53,6.0,medium,1
1515,red,sulphates,0.72,6.0,medium,1
1515,red,alcohol,9.25,6.0,medium,1
1516,red,fixed acidity,6.1,5.0,medium,1
1516,red,volatile acidity,0.32,5.0,medium,1
1516,red,citric acid,0.25,5.0,medium,1
1516,red,residual sugar,2.3,5.0,medium,1
1516,red,chlorides,0.071,5.0,medium,1
1516,red,free sulfur dioxide,23.0,5.0,medium,1
1516,red,total sulfur dioxide,58.0,5.0,medium,1
1516,red,density,0.99633,5.0,medium,1
1516,red,pH,3.42,5.0,medium,1
1516,red,sulphates,0.97,5.0,medium,1
1516,red,alcohol,10.6,5.0,medium,1
1517,red,fixed acidity,6.5,6.0,medium,1
1517,red,volatile acidity,0.53,6.0,medium,1
1517,red,citric acid,0.06,6.0,medium,1
1517,red,residual sugar,2.0,6.0,medium,1
1517,red,chlorides,0.063,6.0,medium,1
1517,red,free sulfur dioxide,29.0,6.0,medium,1
1517,red,total sulfur dioxide,44.0,6.0,medium,1
1517,red,density,0.99489,6.0,medium,1
1517,red,pH,3.38,6.0,medium,1
1517,red,sulphates,0.83,6.0,medium,1
1517,red,alcohol,10.3,6.0,medium,1
1518,red,fixed acidity,7.4,5.0,medium,1
1518,red,volatile acidity,0.47,5.0,medium,1
1518,red,citric acid,0.46,5.0,medium,1
1518,red,residual sugar,2.2,5.0,medium,1
1518,red,chlorides,0.114,5.0,medium,1
1518,red,free sulfur dioxide,7.0,5.0,medium,1
1518,red,total sulfur dioxide,20.0,5.0,medium,1
1518,red,density,0.99647,5.0,medium,1
1518,red,pH,3.32,5.0,medium,1
1518,red,sulphates,0.63,5.0,medium,1
1518,red,alcohol,10.5,5.0,medium,1
1519,red,fixed acidity,6.6,5.0,medium,1
1519,red,volatile acidity,0.7,5.0,medium,1
1519,red,citric acid,0.08,5.0,medium,1
1519,red,residual sugar,2.6,5.0,medium,1
1519,red,chlorides,0.106,5.0,medium,1
1519,red,free sulfur dioxide,14.0,5.0,medium,1
1519,red,total sulfur dioxide,27.0,5.0,medium,1
1519,red,density,0.99665,5.0,medium,1
1519,red,pH,3.44,5.0,medium,1
1519,red,sulphates,0.58,5.0,medium,1
1519,red,alcohol,10.2,5.0,medium,1
1520,red,fixed acidity,6.5,6.0,medium,1
1520,red,volatile acidity,0.53,6.0,medium,1
1520,red,citric acid,0.06,6.0,medium,1
1520,red,residual sugar,2.0,6.0,medium,1
1520,red,chlorides,0.063,6.0,medium,1
1520,red,free sulfur dioxide,29.0,6.0,medium,1
1520,red,total sulfur dioxide,44.0,6.0,medium,1
1520,red,density,0.99489,6.0,medium,1
1520,red,pH,3.38,6.0,medium,1
1520,red,sulphates,0.83,6.0,medium,1
1520,red,alcohol,10.3,6.0,medium,1
1521,red,fixed acidity,6.9,4.0,low,0
1521,red,volatile acidity,0.48,4.0,low,0
1521,red,citric acid,0.2,4.0,low,0
1521,red,residual sugar,1.9,4.0,low,0
1521,red,chlorides,0.082,4.0,low,0
1521,red,free sulfur dioxide,9.0,4.0,low,0
1521,red,total sulfur dioxide,23.0,4.0,low,0
1521,red,density,0.99585,4.0,low,0
1521,red,pH,3.39,4.0,low,0
1521,red,sulphates,0.43,4.0,low,0
1521,red,alcohol,9.05,4.0,low,0
1522,red,fixed acidity,6.1,5.0,medium,1
1522,red,volatile acidity,0.32,5.0,medium,1
1522,red,citric acid,0.25,5.0,medium,1
1522,red,residual sugar,2.3,5.0,medium,1
1522,red,chlorides,0.071,5.0,medium,1
1522,red,free sulfur dioxide,23.0,5.0,medium,1
1522,red,total sulfur dioxide,58.0,5.0,medium,1
1522,red,density,0.99633,5.0,medium,1
1522,red,pH,3.42,5.0,medium,1
1522,red,sulphates,0.97,5.0,medium,1
1522,red,alcohol,10.6,5.0,medium,1
1523,red,fixed acidity,6.8,5.0,medium,1
1523,red,volatile acidity,0.48,5.0,medium,1
1523,red,citric acid,0.25,5.0,medium,1
1523,red,residual sugar,2.0,5.0,medium,1
1523,red,chlorides,0.076,5.0,medium,1
1523,red,free sulfur dioxide,29.0,5.0,medium,1
1523,red,total sulfur dioxide,61.0,5.0,medium,1
1523,red,density,0.9953,5.0,medium,1
1523,red,pH,3.34,5.0,medium,1
1523,red,sulphates,0.6,5.0,medium,1
1523,red,alcohol,10.4,5.0,medium,1
1524,red,fixed acidity,6.0,6.0,medium,1
1524,red,volatile acidity,0.42,6.0,medium,1
1524,red,citric acid,0.19,6.0,medium,1
1524,red,residual sugar,2.0,6.0,medium,1
1524,red,chlorides,0.075,6.0,medium,1
1524,red,free sulfur dioxide,22.0,6.0,medium,1
1524,red,total sulfur dioxide,47.0,6.0,medium,1
1524,red,density,0.99522,6.0,medium,1
1524,red,pH,3.39,6.0,medium,1
1524,red,sulphates,0.78,6.0,medium,1
1524,red,alcohol,10.0,6.0,medium,1
1525,red,fixed acidity,6.7,5.0,medium,1
1525,red,volatile acidity,0.48,5.0,medium,1
1525,red,citric acid,0.08,5.0,medium,1
1525,red,residual sugar,2.1,5.0,medium,1
1525,red,chlorides,0.064,5.0,medium,1
1525,red,free sulfur dioxide,18.0,5.0,medium,1
1525,red,total sulfur dioxide,34.0,5.0,medium,1
1525,red,density,0.99552,5.0,medium,1
1525,red,pH,3.33,5.0,medium,1
1525,red,sulphates,0.64,5.0,medium,1
1525,red,alcohol,9.7,5.0,medium,1
1526,red,fixed acidity,6.8,6.0,medium,1
1526,red,volatile acidity,0.47,6.0,medium,1
1526,red,citric acid,0.08,6.0,medium,1
1526,red,residual sugar,2.2,6.0,medium,1
1526,red,chlorides,0.064,6.0,medium,1
1526,red,free sulfur dioxide,18.0,6.0,medium,1
1526,red,total sulfur dioxide,38.0,6.0,medium,1
1526,red,density,0.99553,6.0,medium,1
1526,red,pH,3.3,6.0,medium,1
1526,red,sulphates,0.65,6.0,medium,1
1526,red,alcohol,9.6,6.0,medium,1
1527,red,fixed acidity,7.1,6.0,medium,1
1527,red,volatile acidity,0.53,6.0,medium,1
1527,red,citric acid,0.07,6.0,medium,1
1527,red,residual sugar,1.7,6.0,medium,1
1527,red,chlorides,0.071,6.0,medium,1
1527,red,free sulfur dioxide,15.0,6.0,medium,1
1527,red,total sulfur dioxide,24.0,6.0,medium,1
1527,red,density,0.9951,6.0,medium,1
1527,red,pH,3.29,6.0,medium,1
1527,red,sulphates,0.66,6.0,medium,1
1527,red,alcohol,10.8,6.0,medium,1
1528,red,fixed acidity,7.9,6.0,medium,1
1528,red,volatile acidity,0.29,6.0,medium,1
1528,red,citric acid,0.49,6.0,medium,1
1528,red,residual sugar,2.2,6.0,medium,1
1528,red,chlorides,0.096,6.0,medium,1
1528,red,free sulfur dioxide,21.0,6.0,medium,1
1528,red,total sulfur dioxide,59.0,6.0,medium,1
1528,red,density,0.99714,6.0,medium,1
1528,red,pH,3.31,6.0,medium,1
1528,red,sulphates,0.67,6.0,medium,1
1528,red,alcohol,10.1,6.0,medium,1
1529,red,fixed acidity,7.1,6.0,medium,1
1529,red,volatile acidity,0.69,6.0,medium,1
1529,red,citric acid,0.08,6.0,medium,1
1529,red,residual sugar,2.1,6.0,medium,1
1529,red,chlorides,0.063,6.0,medium,1
1529,red,free sulfur dioxide,42.0,6.0,medium,1
1529,red,total sulfur dioxide,52.0,6.0,medium,1
1529,red,density,0.99608,6.0,medium,1
1529,red,pH,3.42,6.0,medium,1
1529,red,sulphates,0.6,6.0,medium,1
1529,red,alcohol,10.2,6.0,medium,1
1530,red,fixed acidity,6.6,6.0,medium,1
1530,red,volatile acidity,0.44,6.0,medium,1
1530,red,citric acid,0.09,6.0,medium,1
1530,red,residual sugar,2.2,6.0,medium,1
1530,red,chlorides,0.063,6.0,medium,1
1530,red,free sulfur dioxide,9.0,6.0,medium,1
1530,red,total sulfur dioxide,18.0,6.0,medium,1
1530,red,density,0.99444,6.0,medium,1
1530,red,pH,3.42,6.0,medium,1
1530,red,sulphates,0.69,6.0,medium,1
1530,red,alcohol,11.3,6.0,medium,1
1531,red,fixed acidity,6.1,5.0,medium,1
1531,red,volatile acidity,0.705,5.0,medium,1
1531,red,citric acid,0.1,5.0,medium,1
1531,red,residual sugar,2.8,5.0,medium,1
1531,red,chlorides,0.081,5.0,medium,1
1531,red,free sulfur dioxide,13.0,5.0,medium,1
1531,red,total sulfur dioxide,28.0,5.0,medium,1
1531,red,density,0.99631,5.0,medium,1
1531,red,pH,3.6,5.0,medium,1
1531,red,sulphates,0.66,5.0,medium,1
1531,red,alcohol,10.2,5.0,medium,1
1532,red,fixed acidity,7.2,6.0,medium,1
1532,red,volatile acidity,0.53,6.0,medium,1
1532,red,citric acid,0.13,6.0,medium,1
1532,red,residual sugar,2.0,6.0,medium,1
1532,red,chlorides,0.058,6.0,medium,1
1532,red,free sulfur dioxide,18.0,6.0,medium,1
1532,red,total sulfur dioxide,22.0,6.0,medium,1
1532,red,density,0.99573,6.0,medium,1
1532,red,pH,3.21,6.0,medium,1
1532,red,sulphates,0.68,6.0,medium,1
1532,red,alcohol,9.9,6.0,medium,1
1533,red,fixed acidity,8.0,5.0,medium,1
1533,red,volatile acidity,0.39,5.0,medium,1
1533,red,citric acid,0.3,5.0,medium,1
1533,red,residual sugar,1.9,5.0,medium,1
1533,red,chlorides,0.074,5.0,medium,1
1533,red,free sulfur dioxide,32.0,5.0,medium,1
1533,red,total sulfur dioxide,84.0,5.0,medium,1
1533,red,density,0.99717,5.0,medium,1
1533,red,pH,3.39,5.0,medium,1
1533,red,sulphates,0.61,5.0,medium,1
1533,red,alcohol,9.0,5.0,medium,1
1534,red,fixed acidity,6.6,7.0,high,2
1534,red,volatile acidity,0.56,7.0,high,2
1534,red,citric acid,0.14,7.0,high,2
1534,red,residual sugar,2.4,7.0,high,2
1534,red,chlorides,0.064,7.0,high,2
1534,red,free sulfur dioxide,13.0,7.0,high,2
1534,red,total sulfur dioxide,29.0,7.0,high,2
1534,red,density,0.99397,7.0,high,2
1534,red,pH,3.42,7.0,high,2
1534,red,sulphates,0.62,7.0,high,2
1534,red,alcohol,11.7,7.0,high,2
1535,red,fixed acidity,7.0,6.0,medium,1
1535,red,volatile acidity,0.55,6.0,medium,1
1535,red,citric acid,0.13,6.0,medium,1
1535,red,residual sugar,2.2,6.0,medium,1
1535,red,chlorides,0.075,6.0,medium,1
1535,red,free sulfur dioxide,15.0,6.0,medium,1
1535,red,total sulfur dioxide,35.0,6.0,medium,1
1535,red,density,0.9959,6.0,medium,1
1535,red,pH,3.36,6.0,medium,1
1535,red,sulphates,0.59,6.0,medium,1
1535,red,alcohol,9.7,6.0,medium,1
1536,red,fixed acidity,6.1,6.0,medium,1
1536,red,volatile acidity,0.53,6.0,medium,1
1536,red,citric acid,0.08,6.0,medium,1
1536,red,residual sugar,1.9,6.0,medium,1
1536,red,chlorides,0.077,6.0,medium,1
1536,red,free sulfur dioxide,24.0,6.0,medium,1
1536,red,total sulfur dioxide,45.0,6.0,medium,1
1536,red,density,0.99528,6.0,medium,1
1536,red,pH,3.6,6.0,medium,1
1536,red,sulphates,0.68,6.0,medium,1
1536,red,alcohol,10.3,6.0,medium,1
1537,red,fixed acidity,5.4,6.0,medium,1
1537,red,volatile acidity,0.58,6.0,medium,1
1537,red,citric acid,0.08,6.0,medium,1
1537,red,residual sugar,1.9,6.0,medium,1
1537,red,chlorides,0.059,6.0,medium,1
1537,red,free sulfur dioxide,20.0,6.0,medium,1
1537,red,total sulfur dioxide,31.0,6.0,medium,1
1537,red,density,0.99484,6.0,medium,1
1537,red,pH,3.5,6.0,medium,1
1537,red,sulphates,0.64,6.0,medium,1
1537,red,alcohol,10.2,6.0,medium,1
1538,red,fixed acidity,6.2,5.0,medium,1
1538,red,volatile acidity,0.64,5.0,medium,1
1538,red,citric acid,0.09,5.0,medium,1
1538,red,residual sugar,2.5,5.0,medium,1
1538,red,chlorides,0.081,5.0,medium,1
1538,red,free sulfur dioxide,15.0,5.0,medium,1
1538,red,total sulfur dioxide,26.0,5.0,medium,1
1538,red,density,0.99538,5.0,medium,1
1538,red,pH,3.57,5.0,medium,1
1538,red,sulphates,0.63,5.0,medium,1
1538,red,alcohol,12.0,5.0,medium,1
1539,red,fixed acidity,7.2,5.0,medium,1
1539,red,volatile acidity,0.39,5.0,medium,1
1539,red,citric acid,0.32,5.0,medium,1
1539,red,residual sugar,1.8,5.0,medium,1
1539,red,chlorides,0.065,5.0,medium,1
1539,red,free sulfur dioxide,34.0,5.0,medium,1
1539,red,total sulfur dioxide,60.0,5.0,medium,1
1539,red,density,0.99714,5.0,medium,1
1539,red,pH,3.46,5.0,medium,1
1539,red,sulphates,0.78,5.0,medium,1
1539,red,alcohol,9.9,5.0,medium,1
1540,red,fixed acidity,6.2,6.0,medium,1
1540,red,volatile acidity,0.52,6.0,medium,1
1540,red,citric acid,0.08,6.0,medium,1
1540,red,residual sugar,4.4,6.0,medium,1
1540,red,chlorides,0.071,6.0,medium,1
1540,red,free sulfur dioxide,11.0,6.0,medium,1
1540,red,total sulfur dioxide,32.0,6.0,medium,1
1540,red,density,0.99646,6.0,medium,1
1540,red,pH,3.56,6.0,medium,1
1540,red,sulphates,0.63,6.0,medium,1
1540,red,alcohol,11.6,6.0,medium,1
1541,red,fixed acidity,7.4,7.0,high,2
1541,red,volatile acidity,0.25,7.0,high,2
1541,red,citric acid,0.29,7.0,high,2
1541,red,residual sugar,2.2,7.0,high,2
1541,red,chlorides,0.054,7.0,high,2
1541,red,free sulfur dioxide,19.0,7.0,high,2
1541,red,total sulfur dioxide,49.0,7.0,high,2
1541,red,density,0.99666,7.0,high,2
1541,red,pH,3.4,7.0,high,2
1541,red,sulphates,0.76,7.0,high,2
1541,red,alcohol,10.9,7.0,high,2
1542,red,fixed acidity,6.7,6.0,medium,1
1542,red,volatile acidity,0.855,6.0,medium,1
1542,red,citric acid,0.02,6.0,medium,1
1542,red,residual sugar,1.9,6.0,medium,1
1542,red,chlorides,0.064,6.0,medium,1
1542,red,free sulfur dioxide,29.0,6.0,medium,1
1542,red,total sulfur dioxide,38.0,6.0,medium,1
1542,red,density,0.99472,6.0,medium,1
1542,red,pH,3.3,6.0,medium,1
1542,red,sulphates,0.56,6.0,medium,1
1542,red,alcohol,10.75,6.0,medium,1
1543,red,fixed acidity,11.1,6.0,medium,1
1543,red,volatile acidity,0.44,6.0,medium,1
1543,red,citric acid,0.42,6.0,medium,1
1543,red,residual sugar,2.2,6.0,medium,1
1543,red,chlorides,0.064,6.0,medium,1
1543,red,free sulfur dioxide,14.0,6.0,medium,1
1543,red,total sulfur dioxide,19.0,6.0,medium,1
1543,red,density,0.99758,6.0,medium,1
1543,red,pH,3.25,6.0,medium,1
1543,red,sulphates,0.57,6.0,medium,1
1543,red,alcohol,10.4,6.0,medium,1
1544,red,fixed acidity,8.4,7.0,high,2
1544,red,volatile acidity,0.37,7.0,high,2
1544,red,citric acid,0.43,7.0,high,2
1544,red,residual sugar,2.3,7.0,high,2
1544,red,chlorides,0.063,7.0,high,2
1544,red,free sulfur dioxide,12.0,7.0,high,2
1544,red,total sulfur dioxide,19.0,7.0,high,2
1544,red,density,0.9955,7.0,high,2
1544,red,pH,3.17,7.0,high,2
1544,red,sulphates,0.81,7.0,high,2
1544,red,alcohol,11.2,7.0,high,2
1545,red,fixed acidity,6.5,6.0,medium,1
1545,red,volatile acidity,0.63,6.0,medium,1
1545,red,citric acid,0.33,6.0,medium,1
1545,red,residual sugar,1.8,6.0,medium,1
1545,red,chlorides,0.059,6.0,medium,1
1545,red,free sulfur dioxide,16.0,6.0,medium,1
1545,red,total sulfur dioxide,28.0,6.0,medium,1
1545,red,density,0.99531,6.0,medium,1
1545,red,pH,3.36,6.0,medium,1
1545,red,sulphates,0.64,6.0,medium,1
1545,red,alcohol,10.1,6.0,medium,1
1546,red,fixed acidity,7.0,5.0,medium,1
1546,red,volatile acidity,0.57,5.0,medium,1
1546,red,citric acid,0.02,5.0,medium,1
1546,red,residual sugar,2.0,5.0,medium,1
1546,red,chlorides,0.072,5.0,medium,1
1546,red,free sulfur dioxide,17.0,5.0,medium,1
1546,red,total sulfur dioxide,26.0,5.0,medium,1
1546,red,density,0.99575,5.0,medium,1
1546,red,pH,3.36,5.0,medium,1
1546,red,sulphates,0.61,5.0,medium,1
1546,red,alcohol,10.2,5.0,medium,1
1547,red,fixed acidity,6.3,5.0,medium,1
1547,red,volatile acidity,0.6,5.0,medium,1
1547,red,citric acid,0.1,5.0,medium,1
1547,red,residual sugar,1.6,5.0,medium,1
1547,red,chlorides,0.048,5.0,medium,1
1547,red,free sulfur dioxide,12.0,5.0,medium,1
1547,red,total sulfur dioxide,26.0,5.0,medium,1
1547,red,density,0.99306,5.0,medium,1
1547,red,pH,3.55,5.0,medium,1
1547,red,sulphates,0.51,5.0,medium,1
1547,red,alcohol,12.1,5.0,medium,1
1548,red,fixed acidity,11.2,5.0,medium,1
1548,red,volatile acidity,0.4,5.0,medium,1
1548,red,citric acid,0.5,5.0,medium,1
1548,red,residual sugar,2.0,5.0,medium,1
1548,red,chlorides,0.099,5.0,medium,1
1548,red,free sulfur dioxide,19.0,5.0,medium,1
1548,red,total sulfur dioxide,50.0,5.0,medium,1
1548,red,density,0.99783,5.0,medium,1
1548,red,pH,3.1,5.0,medium,1
1548,red,sulphates,0.58,5.0,medium,1
1548,red,alcohol,10.4,5.0,medium,1
1549,red,fixed acidity,7.4,8.0,high,2
1549,red,volatile acidity,0.36,8.0,high,2
1549,red,citric acid,0.3,8.0,high,2
1549,red,residual sugar,1.8,8.0,high,2
1549,red,chlorides,0.074,8.0,high,2
1549,red,free sulfur dioxide,17.0,8.0,high,2
1549,red,total sulfur dioxide,24.0,8.0,high,2
1549,red,density,0.99419,8.0,high,2
1549,red,pH,3.24,8.0,high,2
1549,red,sulphates,0.7,8.0,high,2
1549,red,alcohol,11.4,8.0,high,2
1550,red,fixed acidity,7.1,5.0,medium,1
1550,red,volatile acidity,0.68,5.0,medium,1
1550,red,citric acid,0.0,5.0,medium,1
1550,red,residual sugar,2.3,5.0,medium,1
1550,red,chlorides,0.087,5.0,medium,1
1550,red,free sulfur dioxide,17.0,5.0,medium,1
1550,red,total sulfur dioxide,26.0,5.0,medium,1
1550,red,density,0.99783,5.0,medium,1
1550,red,pH,3.45,5.0,medium,1
1550,red,sulphates,0.53,5.0,medium,1
1550,red,alcohol,9.5,5.0,medium,1
1551,red,fixed acidity,7.1,5.0,medium,1
1551,red,volatile acidity,0.67,5.0,medium,1
1551,red,citric acid,0.0,5.0,medium,1
1551,red,residual sugar,2.3,5.0,medium,1
1551,red,chlorides,0.083,5.0,medium,1
1551,red,free sulfur dioxide,18.0,5.0,medium,1
1551,red,total sulfur dioxide,27.0,5.0,medium,1
1551,red,density,0.99768,5.0,medium,1
1551,red,pH,3.44,5.0,medium,1
1551,red,sulphates,0.54,5.0,medium,1
1551,red,alcohol,9.4,5.0,medium,1
1552,red,fixed acidity,6.3,6.0,medium,1
1552,red,volatile acidity,0.68,6.0,medium,1
1552,red,citric acid,0.01,6.0,medium,1
1552,red,residual sugar,3.7,6.0,medium,1
1552,red,chlorides,0.103,6.0,medium,1
1552,red,free sulfur dioxide,32.0,6.0,medium,1
1552,red,total sulfur dioxide,54.0,6.0,medium,1
1552,red,density,0.99586,6.0,medium,1
1552,red,pH,3.51,6.0,medium,1
1552,red,sulphates,0.66,6.0,medium,1
1552,red,alcohol,11.3,6.0,medium,1
1553,red,fixed acidity,7.3,5.0,medium,1
1553,red,volatile acidity,0.735,5.0,medium,1
1553,red,citric acid,0.0,5.0,medium,1
1553,red,residual sugar,2.2,5.0,medium,1
1553,red,chlorides,0.08,5.0,medium,1
1553,red,free sulfur dioxide,18.0,5.0,medium,1
1553,red,total sulfur dioxide,28.0,5.0,medium,1
1553,red,density,0.99765,5.0,medium,1
1553,red,pH,3.41,5.0,medium,1
1553,red,sulphates,0.6,5.0,medium,1
1553,red,alcohol,9.4,5.0,medium,1
1554,red,fixed acidity,6.6,6.0,medium,1
1554,red,volatile acidity,0.855,6.0,medium,1
1554,red,citric acid,0.02,6.0,medium,1
1554,red,residual sugar,2.4,6.0,medium,1
1554,red,chlorides,0.062,6.0,medium,1
1554,red,free sulfur dioxide,15.0,6.0,medium,1
1554,red,total sulfur dioxide,23.0,6.0,medium,1
1554,red,density,0.99627,6.0,medium,1
1554,red,pH,3.54,6.0,medium,1
1554,red,sulphates,0.6,6.0,medium,1
1554,red,alcohol,11.0,6.0,medium,1
1555,red,fixed acidity,7.0,7.0,high,2
1555,red,volatile acidity,0.56,7.0,high,2
1555,red,citric acid,0.17,7.0,high,2
1555,red,residual sugar,1.7,7.0,high,2
1555,red,chlorides,0.065,7.0,high,2
1555,red,free sulfur dioxide,15.0,7.0,high,2
1555,red,total sulfur dioxide,24.0,7.0,high,2
1555,red,density,0.99514,7.0,high,2
1555,red,pH,3.44,7.0,high,2
1555,red,sulphates,0.68,7.0,high,2
1555,red,alcohol,10.55,7.0,high,2
1556,red,fixed acidity,6.6,5.0,medium,1
1556,red,volatile acidity,0.88,5.0,medium,1
1556,red,citric acid,0.04,5.0,medium,1
1556,red,residual sugar,2.2,5.0,medium,1
1556,red,chlorides,0.066,5.0,medium,1
1556,red,free sulfur dioxide,12.0,5.0,medium,1
1556,red,total sulfur dioxide,20.0,5.0,medium,1
1556,red,density,0.99636,5.0,medium,1
1556,red,pH,3.53,5.0,medium,1
1556,red,sulphates,0.56,5.0,medium,1
1556,red,alcohol,9.9,5.0,medium,1
1557,red,fixed acidity,6.6,6.0,medium,1
1557,red,volatile acidity,0.855,6.0,medium,1
1557,red,citric acid,0.02,6.0,medium,1
1557,red,residual sugar,2.4,6.0,medium,1
1557,red,chlorides,0.062,6.0,medium,1
1557,red,free sulfur dioxide,15.0,6.0,medium,1
1557,red,total sulfur dioxide,23.0,6.0,medium,1
1557,red,density,0.99627,6.0,medium,1
1557,red,pH,3.54,6.0,medium,1
1557,red,sulphates,0.6,6.0,medium,1
1557,red,alcohol,11.0,6.0,medium,1
1558,red,fixed acidity,6.9,5.0,medium,1
1558,red,volatile acidity,0.63,5.0,medium,1
1558,red,citric acid,0.33,5.0,medium,1
1558,red,residual sugar,6.7,5.0,medium,1
1558,red,chlorides,0.235,5.0,medium,1
1558,red,free sulfur dioxide,66.0,5.0,medium,1
1558,red,total sulfur dioxide,115.0,5.0,medium,1
1558,red,density,0.99787,5.0,medium,1
1558,red,pH,3.22,5.0,medium,1
1558,red,sulphates,0.56,5.0,medium,1
1558,red,alcohol,9.5,5.0,medium,1
1559,red,fixed acidity,7.8,5.0,medium,1
1559,red,volatile acidity,0.6,5.0,medium,1
1559,red,citric acid,0.26,5.0,medium,1
1559,red,residual sugar,2.0,5.0,medium,1
1559,red,chlorides,0.08,5.0,medium,1
1559,red,free sulfur dioxide,31.0,5.0,medium,1
1559,red,total sulfur dioxide,131.0,5.0,medium,1
1559,red,density,0.99622,5.0,medium,1
1559,red,pH,3.21,5.0,medium,1
1559,red,sulphates,0.52,5.0,medium,1
1559,red,alcohol,9.9,5.0,medium,1
1560,red,fixed acidity,7.8,5.0,medium,1
1560,red,volatile acidity,0.6,5.0,medium,1
1560,red,citric acid,0.26,5.0,medium,1
1560,red,residual sugar,2.0,5.0,medium,1
1560,red,chlorides,0.08,5.0,medium,1
1560,red,free sulfur dioxide,31.0,5.0,medium,1
1560,red,total sulfur dioxide,131.0,5.0,medium,1
1560,red,density,0.99622,5.0,medium,1
1560,red,pH,3.21,5.0,medium,1
1560,red,sulphates,0.52,5.0,medium,1
1560,red,alcohol,9.9,5.0,medium,1
1561,red,fixed acidity,7.8,5.0,medium,1
1561,red,volatile acidity,0.6,5.0,medium,1
1561,red,citric acid,0.26,5.0,medium,1
1561,red,residual sugar,2.0,5.0,medium,1
1561,red,chlorides,0.08,5.0,medium,1
1561,red,free sulfur dioxide,31.0,5.0,medium,1
1561,red,total sulfur dioxide,131.0,5.0,medium,1
1561,red,density,0.99622,5.0,medium,1
1561,red,pH,3.21,5.0,medium,1
1561,red,sulphates,0.52,5.0,medium,1
1561,red,alcohol,9.9,5.0,medium,1
1562,red,fixed acidity,7.2,5.0,medium,1
1562,red,volatile acidity,0.695,5.0,medium,1
1562,red,citric acid,0.13,5.0,medium,1
1562,red,residual sugar,2.0,5.0,medium,1
1562,red,chlorides,0.076,5.0,medium,1
1562,red,free sulfur dioxide,12.0,5.0,medium,1
1562,red,total sulfur dioxide,20.0,5.0,medium,1
1562,red,density,0.99546,5.0,medium,1
1562,red,pH,3.29,5.0,medium,1
1562,red,sulphates,0.54,5.0,medium,1
1562,red,alcohol,10.1,5.0,medium,1
1563,red,fixed acidity,7.2,5.0,medium,1
1563,red,volatile acidity,0.695,5.0,medium,1
1563,red,citric acid,0.13,5.0,medium,1
1563,red,residual sugar,2.0,5.0,medium,1
1563,red,chlorides,0.076,5.0,medium,1
1563,red,free sulfur dioxide,12.0,5.0,medium,1
1563,red,total sulfur dioxide,20.0,5.0,medium,1
1563,red,density,0.99546,5.0,medium,1
1563,red,pH,3.29,5.0,medium,1
1563,red,sulphates,0.54,5.0,medium,1
1563,red,alcohol,10.1,5.0,medium,1
1564,red,fixed acidity,7.2,5.0,medium,1
1564,red,volatile acidity,0.695,5.0,medium,1
1564,red,citric acid,0.13,5.0,medium,1
1564,red,residual sugar,2.0,5.0,medium,1
1564,red,chlorides,0.076,5.0,medium,1
1564,red,free sulfur dioxide,12.0,5.0,medium,1
1564,red,total sulfur dioxide,20.0,5.0,medium,1
1564,red,density,0.99546,5.0,medium,1
1564,red,pH,3.29,5.0,medium,1
1564,red,sulphates,0.54,5.0,medium,1
1564,red,alcohol,10.1,5.0,medium,1
1565,red,fixed acidity,6.7,6.0,medium,1
1565,red,volatile acidity,0.67,6.0,medium,1
1565,red,citric acid,0.02,6.0,medium,1
1565,red,residual sugar,1.9,6.0,medium,1
1565,red,chlorides,0.061,6.0,medium,1
1565,red,free sulfur dioxide,26.0,6.0,medium,1
1565,red,total sulfur dioxide,42.0,6.0,medium,1
1565,red,density,0.99489,6.0,medium,1
1565,red,pH,3.39,6.0,medium,1
1565,red,sulphates,0.82,6.0,medium,1
1565,red,alcohol,10.9,6.0,medium,1
